ID,LTSTDUPD,Category,Brand,Product_Name,Color,Price,Qty,Package,Terms,,Language,Remarks
"Apple iPhone SE 128GB (2020) A2275 Nano and Esim Product Red USA Spec, , No HF & Charger, New Packing",22-Dec,MPT,Apple,iPhone SE 128GB (2020) A2275 Nano and Esim,Product Red,459.9,,"USA Spec, , No HF & Charger, New Packing",,  ,,U
"Apple iPhone SE 256GB (2020) A2275 Nano and Esim Black USA Spec, activated",16-Dec,MPT,Apple,iPhone SE 256GB (2020) A2275 Nano and Esim,Black,492.3,,"USA Spec, activated",,  ,,
Apple iPhone SE 256GB (2020) A2275 Nano and Esim Black USA Spec,21-Dec,MPT,Apple,iPhone SE 256GB (2020) A2275 Nano and Esim,Black,511.7,,USA Spec,,  ,,
"Apple iPhone SE 256GB (2020) A2275 Nano and Esim Product Red USA Spec, activated",15-Dec,MPT,Apple,iPhone SE 256GB (2020) A2275 Nano and Esim,Product Red,492.3,,"USA Spec, activated",,  ,,
Apple iPhone SE 256GB (2020) A2275 Nano and Esim Product Red USA Spec,21-Dec,MPT,Apple,iPhone SE 256GB (2020) A2275 Nano and Esim,Product Red,511.7,,USA Spec,,  ,,
"Apple iPhone SE 256GB (2020) A2275 Nano and Esim White USA Spec, activated",15-Dec,MPT,Apple,iPhone SE 256GB (2020) A2275 Nano and Esim,White,492.3,,"USA Spec, activated",,  ,,N
"Apple iPhone SE 256GB (2020) A2275 Nano and Esim White USA Spec,No HF & Charger, New Packing",15-Dec,MPT,Apple,iPhone SE 256GB (2020) A2275 Nano and Esim,White,499.9,,"USA Spec,No HF & Charger, New Packing",,  ,,
Apple iPhone SE 256GB (2020) A2275 Nano and Esim White USA Spec,21-Dec,MPT,Apple,iPhone SE 256GB (2020) A2275 Nano and Esim,White,511.7,,USA Spec,,  ,,
"Apple iPhone SE 64GB (2020) A2275 Nano and Esim Black USA Spec, activated",22-Dec,MPT,Apple,iPhone SE 64GB (2020) A2275 Nano and Esim,Black,376.2,,"USA Spec, activated",,  ,,U
"Apple iPhone SE 64GB (2020) A2275 Nano and Esim Black USA Spec, No HF & Charger, New Packing, activated",22-Dec,MPT,Apple,iPhone SE 64GB (2020) A2275 Nano and Esim,Black,376.2,,"USA Spec, No HF & Charger, New Packing, activated",,  ,,U
Apple iPhone SE 64GB (2020) A2275 Nano and Esim White USA Spec,21-Dec,MPT,Apple,iPhone SE 64GB (2020) A2275 Nano and Esim,White,395.5,,USA Spec,,  ,,
"Apple iPhone XS Max 256GB A1921 Nano and Esim Gold US/CA Spec, activated, used",17-Dec,MPT,Apple,iPhone XS Max 256GB A1921 Nano and Esim,Gold,556.8,,"US/CA Spec, activated, used",USED,  ,,
"Apple iPhone11 128GB Dual A2223 Black China Spec, No HF & Charger, New Packing",10-Dec,MPT,Apple,iPhone11 128GB Dual A2223,Black,671,,"China Spec, No HF & Charger, New Packing",,  ,,
Apple iPhone12 128GB 5G Dual A2404 Black HK Spec,22-Dec,MPT,Apple,iPhone12 128GB 5G Dual A2404,Black,925.2,,HK Spec,,  ,,U
Apple iPhone12 128GB 5G Dual A2404 Green HK Spec,21-Dec,MPT,Apple,iPhone12 128GB 5G Dual A2404,Green,905.9,,HK Spec,,  ,,
Apple iPhone12 128GB 5G Dual A2404 Product Red HK Spec,21-Dec,MPT,Apple,iPhone12 128GB 5G Dual A2404,Product Red,899.4,,HK Spec,,  ,,
Apple iPhone12 128GB 5G Dual A2404 White HK Spec,18-Dec,MPT,Apple,iPhone12 128GB 5G Dual A2404,White,911,,HK Spec,,  ,,
Apple iPhone12 256GB 5G Dual A2404 Blue HK Spec,9-Dec,MPT,Apple,iPhone12 256GB 5G Dual A2404,Blue,"1,033.60",,HK Spec,,  ,,
Apple iPhone12 256GB 5G Dual A2404 Green HK Spec,16-Dec,MPT,Apple,iPhone12 256GB 5G Dual A2404,Green,"1,042.60",,HK Spec,,  ,,
Apple iPhone12 256GB 5G Dual A2404 Product Red HK Spec,17-Dec,MPT,Apple,iPhone12 256GB 5G Dual A2404,Product Red,985.9,,HK Spec,,  ,,
Apple iPhone12 256GB 5G Dual A2404 White HK Spec,16-Dec,MPT,Apple,iPhone12 256GB 5G Dual A2404,White,"1,039.90",,HK Spec,,  ,,
Apple iPhone12 64GB 5G A2172 Nano and Esim Black Canada Spec,18-Dec,MPT,Apple,iPhone12 64GB 5G A2172 Nano and Esim,Black,815.5,,Canada Spec,,  ,,N
Apple iPhone12 64GB 5G A2172 Nano and Esim Product Red Canada Spec,21-Dec,MPT,Apple,iPhone12 64GB 5G A2172 Nano and Esim,Product Red,807.8,,Canada Spec,,  ,,N
Apple iPhone12 64GB 5G A2404 Dual Black HK Spec,16-Dec,MPT,Apple,iPhone12 64GB 5G A2404 Dual,Black,824.6,,HK Spec,,  ,,
Apple iPhone12 64GB 5G A2404 Dual Blue HK Spec,17-Dec,MPT,Apple,iPhone12 64GB 5G A2404 Dual,Blue,824.6,,HK Spec,,  ,,
Apple iPhone12 64GB 5G A2404 Dual Green HK Spec,21-Dec,MPT,Apple,iPhone12 64GB 5G A2404 Dual,Green,845.2,,HK Spec,,  ,,
Apple iPhone12 64GB 5G A2404 Dual Product Red HK Spec,21-Dec,MPT,Apple,iPhone12 64GB 5G A2404 Dual,Product Red,809.1,,HK Spec,,  ,,
Apple iPhone12 64GB 5G A2404 Dual White HK Spec,18-Dec,MPT,Apple,iPhone12 64GB 5G A2404 Dual,White,845.2,,HK Spec,,  ,,
Apple iPhone12 Mini 128GB 5G A2399 Nano and Esim Black HK Spec,17-Dec,MPT,Apple,iPhone12 Mini 128GB 5G A2399 Nano and Esim,Black,788.4,,HK Spec,,  ,,
Apple iPhone12 Mini 128GB 5G A2399 Nano and Esim Blue HK Spec,17-Dec,MPT,Apple,iPhone12 Mini 128GB 5G A2399 Nano and Esim,Blue,788.4,,HK Spec,,  ,,
Apple iPhone12 Mini 128GB 5G A2399 Nano and Esim Product Red HK Spec,15-Dec,MPT,Apple,iPhone12 Mini 128GB 5G A2399 Nano and Esim,Product Red,791,,HK Spec,,  ,,
Apple iPhone12 Mini 128GB 5G A2399 Nano and Esim White HK Spec,22-Dec,MPT,Apple,iPhone12 Mini 128GB 5G A2399 Nano and Esim,White,791,,HK Spec,,  ,,U
Apple iPhone12 Mini 64GB 5G A2399 Nano and Esim Blue HK Spec,21-Dec,MPT,Apple,iPhone12 Mini 64GB 5G A2399 Nano and Esim,Blue,723.9,,HK Spec,,  ,,
Apple iPhone12 Mini 64GB 5G A2399 Nano and Esim Green HK Spec,15-Dec,MPT,Apple,iPhone12 Mini 64GB 5G A2399 Nano and Esim,Green,754.9,,HK Spec,,  ,,
Apple iPhone12 Pro 128GB 5G Dual A2408 Gold HK Spec,22-Dec,MPT,Apple,iPhone12 Pro 128GB 5G Dual A2408,Gold,"1,136.80",,HK Spec,,  ,,U
Apple iPhone12 Pro 128GB 5G Dual A2408 Graphite HK Spec,18-Dec,MPT,Apple,iPhone12 Pro 128GB 5G Dual A2408,Graphite,"1,156.20",,HK Spec,,  ,,
Apple iPhone12 Pro 128GB 5G Dual A2408 Pacific Blue HK Spec,22-Dec,MPT,Apple,iPhone12 Pro 128GB 5G Dual A2408,Pacific Blue,"1,156.20",,HK Spec,,  ,,U
Apple iPhone12 Pro 256GB 5G Dual A2408 Gold HK Spec,22-Dec,MPT,Apple,iPhone12 Pro 256GB 5G Dual A2408,Gold,"1,265.90",,HK Spec,,  ,,U
Apple iPhone12 Pro Max 128GB 5G Dual A2412 Gold HK Spec,22-Dec,MPT,Apple,iPhone12 Pro Max 128GB 5G Dual A2412,Gold,"1,218.10",,HK Spec,,  ,,U
Apple iPhone12 Pro Max 128GB 5G Dual A2412 Graphite HK Spec,22-Dec,MPT,Apple,iPhone12 Pro Max 128GB 5G Dual A2412,Graphite,"1,182.00",,HK Spec,,  ,,U
Apple iPhone12 Pro Max 128GB 5G Dual A2412 Pacific Blue HK Spec,22-Dec,MPT,Apple,iPhone12 Pro Max 128GB 5G Dual A2412,Pacific Blue,"1,218.10",,HK Spec,,  ,,U
Apple iPhone12 Pro Max 128GB 5G Dual A2412 Silver HK Spec,22-Dec,MPT,Apple,iPhone12 Pro Max 128GB 5G Dual A2412,Silver,"1,197.50",,HK Spec,,  ,,U
Apple iPhone12 Pro Max 256GB 5G Dual A2412 Gold HK Spec,22-Dec,MPT,Apple,iPhone12 Pro Max 256GB 5G Dual A2412,Gold,"1,330.40",,HK Spec,,  ,,U
"Apple iPhone12 Pro Max 256GB 5G Dual A2412 Graphite HK Spec,",22-Dec,MPT,Apple,iPhone12 Pro Max 256GB 5G Dual A2412,Graphite,"1,311.00",,"HK Spec,",,  ,,U
Apple iPhone12 Pro Max 256GB 5G Dual A2412 Pacific Blue HK Spec,22-Dec,MPT,Apple,iPhone12 Pro Max 256GB 5G Dual A2412,Pacific Blue,"1,343.30",,HK Spec,,  ,,U
Apple iPhone12 Pro Max 256GB 5G Dual A2412 Silver HK Spec,22-Dec,MPT,Apple,iPhone12 Pro Max 256GB 5G Dual A2412,Silver,"1,323.90",,HK Spec,,  ,,U
Apple iPhone12 Pro Max 512GB 5G Dual A2412 Gold HK Spec,18-Dec,MPT,Apple,iPhone12 Pro Max 512GB 5G Dual A2412,Gold,"1,582.00",,HK Spec,,  ,,
Apple iPhone12 Pro Max 512GB 5G Dual A2412 Graphite HK Spec,18-Dec,MPT,Apple,iPhone12 Pro Max 512GB 5G Dual A2412,Graphite,"1,549.70",,HK Spec,,  ,,
Apple iPhone12 Pro Max 512GB 5G Dual A2412 Pacific Blue HK Spec,16-Dec,MPT,Apple,iPhone12 Pro Max 512GB 5G Dual A2412,Pacific Blue,"1,549.70",,HK Spec,,  ,,
Apple iPhone12 Pro Max 512GB 5G Dual A2412 Silver HK Spec,18-Dec,MPT,Apple,iPhone12 Pro Max 512GB 5G Dual A2412,Silver,"1,563.90",,HK Spec,,  ,,
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN63 Grey,22-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN63,Grey,"1,011.70",,,APPLE STORE RECORDED,  ,,U
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN63 Grey USA Spec,22-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN63,Grey,"1,029.70",,USA Spec,,  ,,U
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN93 Silver,17-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN93,Silver,"1,014.20",,,APPLE STORE RECORDED,  ,,
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN93 Silver Aus Spec,21-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGN93,Silver,"1,022.00",,Aus Spec,,  ,,
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGND3 Gold USA Spec,22-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGND3,Gold,"1,029.70",,USA Spec,,  ,,U
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGND3 Gold AUS Spec,22-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020 M1) MGND3,Gold,"1,024.60",,AUS Spec,,  ,,U
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020) MWTJ2 Grey USA Spec,18-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020) MWTJ2,Grey,836.2,,USA Spec,,  ,,
Apple MacBook Air 13-inch 256GB (8GB RAM) (2020) MWTL2 Gold USA Spec,21-Dec,MCA,Apple,MacBook Air 13-inch 256GB (8GB RAM) (2020) MWTL2,Gold,836.2,,USA Spec,,  ,,
Apple MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGN73 Grey,21-Dec,MCA,Apple,MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGN73,Grey,"1,239.90",,,APPLE STORE RECORDED,  ,,
Apple MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNA3 Silver Aus Spec,21-Dec,MCA,Apple,MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNA3,Silver,"1,256.80",,Aus Spec,,  ,,
Apple MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNE3 Gold,22-Dec,MCA,Apple,MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNE3,Gold,"1,239.90",,,APPLE STORE RECORDED,  ,,U
Apple MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNE3 Gold USA Spec,22-Dec,MCA,Apple,MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNE3,Gold,"1,272.30",,USA Spec,,  ,,U
Apple MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNE3 Gold AUS Spec,21-Dec,MCA,Apple,MacBook Air 13-inch 512GB (8GB RAM) (2020 M1) MGNE3,Gold,"1,256.80",,AUS Spec,,  ,,
Apple MacBook Air 13-inch 512GB (8GB RAM) (2020) MVH22 Grey USA Spec,21-Dec,MCA,Apple,MacBook Air 13-inch 512GB (8GB RAM) (2020) MVH22,Grey,"1,072.30",,USA Spec,,  ,,
Apple Macbook Air 13-inch 512GB (8GB RAM) (2020) MVH42 Silver USA Spec,21-Dec,MCA,Apple,Macbook Air 13-inch 512GB (8GB RAM) (2020) MVH42,Silver,"1,072.30",,USA Spec,,  ,,
Apple MacBook Air 13-inch 512GB (8GB RAM) (2020) MVH52 Gold USA Spec,21-Dec,MCA,Apple,MacBook Air 13-inch 512GB (8GB RAM) (2020) MVH52,Gold,"1,072.30",,USA Spec,,  ,,
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYD82 Grey,22-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYD82,Grey,"1,223.30",,,APPLE STORE RECORDED,  ,,U
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYD82 Grey USA Spec,21-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYD82,Grey,"1,245.20",,USA Spec,,  ,,
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYD82 Grey Aus Spec,18-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYD82,Grey,"1,236.20",,Aus Spec,,  ,,
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYDA2 Silver,22-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYDA2,Silver,"1,231.00",,,APPLE STORE RECORDED,  ,,U
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYDA2 Silver USA Spec,18-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020 M1) MYDA2,Silver,"1,251.70",,USA Spec,,  ,,
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020) MXK32 Black USA Spec,18-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020) MXK32,Black,"1,087.80",,USA Spec,,  ,,
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020) MXK62 White,21-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020) MXK62,White,"1,091.70",,,APPLE STORE RECORDED,  ,,
Apple MacBook Pro 13-inch 256GB (8GB RAM) (2020) MXK62 White USA Spec,21-Dec,MCA,Apple,MacBook Pro 13-inch 256GB (8GB RAM) (2020) MXK62,White,"1,091.70",,USA Spec,,  ,,
Apple MacBook Pro 13-inch 512GB (16GB RAM) MWP42 Grey USA Spec,17-Dec,MCA,Apple,MacBook Pro 13-inch 512GB (16GB RAM) MWP42,Grey,"1,685.20",,USA Spec,,  ,,
Apple MacBook Pro 13-inch 512GB (8GB RAM) (2020 M1) MYD92 Grey,15-Dec,MCA,Apple,MacBook Pro 13-inch 512GB (8GB RAM) (2020 M1) MYD92,Grey,"1,473.60",,,APPLE STORE RECORDED,  ,,
Apple MacBook Pro 13-inch 512GB (8GB RAM) (2020 M1) MYD92 Grey USA Spec,21-Dec,MCA,Apple,MacBook Pro 13-inch 512GB (8GB RAM) (2020 M1) MYD92,Grey,"1,465.90",,USA Spec,,  ,,
Apple MacBook Pro 13-inch 512GB (8GB RAM) (2020 M1) MYDC2 Silver,16-Dec,MCA,Apple,MacBook Pro 13-inch 512GB (8GB RAM) (2020 M1) MYDC2,Silver,"1,465.90",,,APPLE STORE RECORDED,  ,,
Apple MacBook Pro 13-inch 512GB (8GB RAM) (2020) MXK72 White USA Spec,17-Dec,MCA,Apple,MacBook Pro 13-inch 512GB (8GB RAM) (2020) MXK72,White,"1,375.50",,USA Spec,,  ,,
Apple MacBook Pro 16-inch 1TB MVVK2 Grey USA Spec,22-Dec,MCA,Apple,MacBook Pro 16-inch 1TB MVVK2,Grey,"2,523.90",,USA Spec,,  ,,U
Apple MacBook Pro 16-inch 512G MVVL2 Silver USA Spec,21-Dec,MCA,Apple,MacBook Pro 16-inch 512G MVVL2,Silver,"2,330.40",,USA Spec,,  ,,
Apple Magsafe charger,16-Dec,MCA,Apple,Magsafe charger,,47.1,,,,  ,,
Apple Magsafe Duo charger,17-Dec,MCA,Apple,Magsafe Duo charger,,139.9,,,,  ,,
"Apple P40 Pro Dual 5G 256GB (8GB RAM) ELS-NX9 Black Without Google Play install, English Box",22-Dec,MPT,Apple,P40 Pro Dual 5G 256GB (8GB RAM) ELS-NX9,Black,690.4,,"Without Google Play install, English Box",,  ,,U
Apple Watch Nike Series 6 GPS+Cellular 40mm Silver Aluminium M07C3 Pure Platinum Black Nike Sport,13-Nov,MCA,Apple,Watch Nike Series 6 GPS+Cellular 40mm Silver Aluminium M07C3,Pure Platinum Black Nike Sport,447.1,,,,  ,,
Apple Watch SE GPS 40mm Gold Aluminium MYDN2 Pink Sand Sport Band,21-Dec,MCA,Apple,Watch SE GPS 40mm Gold Aluminium MYDN2,Pink Sand Sport Band,289.7,,,,  ,,
Apple Watch SE GPS 40mm Silver Aluminium MYDM2 White Sport Band,22-Dec,MCA,Apple,Watch SE GPS 40mm Silver Aluminium MYDM2,White Sport Band,288.4,,,,  ,,U
Apple Watch SE GPS 40mm Space Grey Aluminium MYDP2 Black Sport Band,21-Dec,MCA,Apple,Watch SE GPS 40mm Space Grey Aluminium MYDP2,Black Sport Band,289.7,,,,  ,,
Apple Watch SE GPS 44mm Space Grey Aluminium MYDT2 Black Sport Band,22-Dec,MCA,Apple,Watch SE GPS 44mm Space Grey Aluminium MYDT2,Black Sport Band,292.3,,,,  ,,U
Apple Watch SE GPS+Cellular 40mm Gold Aluminium MYEC2 Plum Sport Loop USA Spec,10-Dec,MCA,Apple,Watch SE GPS+Cellular 40mm Gold Aluminium MYEC2,Plum Sport Loop,311.7,,USA Spec,,  ,,
Apple Watch SE GPS+Cellular 40mm Space Grey Aluminium MYED2 Black Sport Band,21-Dec,MCA,Apple,Watch SE GPS+Cellular 40mm Space Grey Aluminium MYED2,Black Sport Band,298.8,,,,  ,,
"Apple Watch SE GPS+Cellular 40mm Space Grey Aluminium MYF42 USA Spec, without band",11-Dec,MCA,Apple,Watch SE GPS+Cellular 40mm Space Grey Aluminium MYF42,,273,,"USA Spec, without band",,  ,,
Apple Watch SE GPS+Cellular 44mm Gold Aluminium MYEP2 Pink Sand Sport Band USA Spec,21-Dec,MCA,Apple,Watch SE GPS+Cellular 44mm Gold Aluminium MYEP2,Pink Sand Sport Band,324.6,,USA Spec,,  ,,N
Apple Watch SE GPS+Cellular 44mm Gold Aluminium MYEQ2 Plum Sport Loop USA Spec,21-Dec,MCA,Apple,Watch SE GPS+Cellular 44mm Gold Aluminium MYEQ2,Plum Sport Loop,324.6,,USA Spec,,  ,,N
Apple Watch SE GPS+Cellular 44mm Silver Aluminium MYEM2 White Sport Band USA Spec,21-Dec,MCA,Apple,Watch SE GPS+Cellular 44mm Silver Aluminium MYEM2,White Sport Band,324.6,,USA Spec,,  ,,N
Apple Watch SE GPS+Cellular 44mm Silver Aluminium MYEN2 Deep Navy Sport Loop USA Spec,21-Dec,MCA,Apple,Watch SE GPS+Cellular 44mm Silver Aluminium MYEN2,Deep Navy Sport Loop,324.6,,USA Spec,,  ,,N
Apple Watch SE GPS+Cellular 44mm Space Grey Aluminium MYER2 Black Sport Band USA Spec,21-Dec,MCA,Apple,Watch SE GPS+Cellular 44mm Space Grey Aluminium MYER2,Black Sport Band,324.6,,USA Spec,,  ,,
Apple Watch Series 3 GPS 38mm Silver Aluminium MTEY2 White Sport Band,22-Dec,MCA,Apple,Watch Series 3 GPS 38mm Silver Aluminium MTEY2,White Sport Band,189.1,,,box damage,  ,,U
Apple Watch Series 3 GPS 38mm Space Grey Aluminium MTF02 Black Sport,22-Dec,MCA,Apple,Watch Series 3 GPS 38mm Space Grey Aluminium MTF02,Black Sport,189.1,,,,  ,,U
Apple Watch Series 3 GPS 42mm Space Gray Aluminium MTF32 Black Sport,22-Dec,MCA,Apple,Watch Series 3 GPS 42mm Space Gray Aluminium MTF32,Black Sport,216.2,,,,  ,,U
Apple Watch Series 5 GPS+Cellular 40mm Silver Aluminium MWX12 White Sport Band,17-Dec,MCA,Apple,Watch Series 5 GPS+Cellular 40mm Silver Aluminium MWX12,White Sport Band,395.5,,,,  ,,
Apple Watch Series 5 GPS+Cellular 40mm Space Gray Aluminium MWWQ2 Black Sport Band,17-Dec,MCA,Apple,Watch Series 5 GPS+Cellular 40mm Space Gray Aluminium MWWQ2,Black Sport Band,350.4,,,,  ,,
Apple Watch Series 5 Nike GPS+Cellular 40mm Space Gray Aluminum X382 Black Sport Band,17-Dec,MCA,Apple,Watch Series 5 Nike GPS+Cellular 40mm Space Gray Aluminum X382,Black Sport Band,350.4,,,,  ,,
Apple Watch Series 6 GPS 40mm Blue Aluminium MG143 Deep Navy Sport Band,11-Dec,MCA,Apple,Watch Series 6 GPS 40mm Blue Aluminium MG143,Deep Navy Sport Band,351.7,,,,  ,,
Apple Watch Series 6 GPS 40mm Gold Aluminium MG123 Pink Sand Sport Band,22-Dec,MCA,Apple,Watch Series 6 GPS 40mm Gold Aluminium MG123,Pink Sand Sport Band,372.3,,,,  ,,U
"Apple Watch Series 6 GPS 40mm Gold Aluminium MG193 USA Spec, without band",18-Dec,MCA,Apple,Watch Series 6 GPS 40mm Gold Aluminium MG193,,331,,"USA Spec, without band",,  ,,N
Apple Watch Series 6 GPS 40mm Product Red Aluminium M00A3 Product Red Sport Band,16-Dec,MCA,Apple,Watch Series 6 GPS 40mm Product Red Aluminium M00A3,Product Red Sport Band,368.4,,,,  ,,
Apple Watch Series 6 GPS 40mm Silver Aluminium MG283 White Sport Band,21-Dec,MCA,Apple,Watch Series 6 GPS 40mm Silver Aluminium MG283,White Sport Band,376.2,,,,  ,,
Apple Watch Series 6 GPS 40mm Space Grey AluminiumMG133 Black Sport Band,22-Dec,MCA,Apple,Watch Series 6 GPS 40mm Space Grey AluminiumMG133,Black Sport Band,356.8,,,,  ,,U
Apple Watch Series 6 GPS 44mm Blue Aluminium M00J3 Deep Navy Sport Band,21-Dec,MCA,Apple,Watch Series 6 GPS 44mm Blue Aluminium M00J3,Deep Navy Sport Band,427.8,,,,  ,,
Apple Watch Series 6 GPS 44mm Gold Aluminium M00E3 Pink Sand Sport Band,21-Dec,MCA,Apple,Watch Series 6 GPS 44mm Gold Aluminium M00E3,Pink Sand Sport Band,447.1,,,,  ,,
Apple Watch Series 6 GPS 44mm Product Red Aluminium M00M3 Product Red Sport Band,21-Dec,MCA,Apple,Watch Series 6 GPS 44mm Product Red Aluminium M00M3,Product Red Sport Band,387.8,,,,  ,,
Apple Watch Series 6 GPS 44mm Silver Aluminium M00D3 White Sport Band,21-Dec,MCA,Apple,Watch Series 6 GPS 44mm Silver Aluminium M00D3,White Sport Band,387.8,,,,  ,,
Apple Watch Series 6 GPS 44mm Space Grey Aluminium M00H3 Black Sport Band,22-Dec,MCA,Apple,Watch Series 6 GPS 44mm Space Grey Aluminium M00H3,Black Sport Band,408.4,,,,  ,,U
Apple Watch Series 6 GPS+Cellular 40mm Blue Aluminium M02R3 Deep Navy Sport Band Canada Spec,10-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Blue Aluminium M02R3,Deep Navy Sport Band,427.8,,Canada Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 40mm Blue Aluminium M02R3 Deep Navy Sport Band Canada Spec,22-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Blue Aluminium M02R3,Deep Navy Sport Band,427.8,,Canada Spec,,  ,,U
Apple Watch Series 6 GPS+Cellular 40mm Gold Aluminium M02P3 Pink Sand Sport Band USA Spec,17-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Gold Aluminium M02P3,Pink Sand Sport Band,439.4,,USA Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 40mm Product Red Aluminium M02T3 Product Red Sport Band USA Spec,21-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Product Red Aluminium M02T3,Product Red Sport Band,430.4,,USA Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 40mm Product Red Aluminium M06R3 Product Red Sport Band,19-Nov,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Product Red Aluminium M06R3,Product Red Sport Band,451,,,,  ,,
Apple Watch Series 6 GPS+Cellular 40mm Silver Aluminium M02N3 White Sport Band USA Spec,10-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Silver Aluminium M02N3,White Sport Band,438.1,,USA Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 40mm Silver Aluminium M07F3 White Sport Band USA Spec,9-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Silver Aluminium M07F3,White Sport Band,453.6,,USA Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 40mm Space Grey Aluminium M02Q3 Black Sport Band USA Spec,15-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 40mm Space Grey Aluminium M02Q3,Black Sport Band,459.9,,USA Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 44mm Blue Aluminium M07J3 Deep Navy Sport Band USA Spec,21-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 44mm Blue Aluminium M07J3,Deep Navy Sport Band,518.1,,USA Spec,,  ,,N
Apple Watch Series 6 GPS+Cellular 44mm Gold Aluminium M07G3 Pink Sand Sport Band USA Spec,17-Nov,MCA,Apple,Watch Series 6 GPS+Cellular 44mm Gold Aluminium M07G3,Pink Sand Sport Band,479.4,,USA Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 44mm Product Red Aluminium M07K3 Product Red Sport Band USA Spec,16-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 44mm Product Red Aluminium M07K3,Product Red Sport Band,453.6,,USA Spec,,  ,,
Apple Watch Series 6 GPS+Cellular 44mm Product Red Aluminium M09C3 Product Red Sport Band,2-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 44mm Product Red Aluminium M09C3,Product Red Sport Band,502.6,,,,  ,,
Apple Watch Series 6 GPS+Cellular 44mm Space Grey Aluminium M07H3 Black Sport Band USA Spec,16-Dec,MCA,Apple,Watch Series 6 GPS+Cellular 44mm Space Grey Aluminium M07H3,Black Sport Band,489.7,,USA Spec,,  ,,
Aspiration ASP-AC001 Automatic Curling White,11-Dec,HA,Aspiration,ASP-AC001 Automatic Curling,White,54.9,,,,  ,,
Aspiration ASP-C001 Curling Iron White,11-Dec,HA,Aspiration,ASP-C001 Curling Iron,White,39.4,,,,  ,,
Aspiration ASP-C002 Curling Iron White,11-Dec,HA,Aspiration,ASP-C002 Curling Iron,White,39.4,,,,  ,,
